simulator,x0,s_oracle
raised_floor_gauss,0.42517795311741563,1.5757817649884873
raised_floor_gauss,0.44092528471435694,1.5587208474617145
raised_floor_gauss,0.45667261631129824,1.5417591213159112
raised_floor_gauss,0.4724199479082396,1.5248965865510775
raised_floor_gauss,0.4881672795051809,1.508133243167213
raised_floor_gauss,0.5039146111021222,1.4914690911643185
raised_floor_gauss,0.5196619426990635,1.4749041305423938
raised_floor_gauss,0.5354092742960048,1.458438361301438
raised_floor_gauss,0.5511566058929461,1.4420717834414523
raised_floor_gauss,0.5669039374898874,1.4258043969624363
raised_floor_gauss,0.5826512690868288,1.40963620186439
raised_floor_gauss,0.5983986006837702,1.3935671981473126
raised_floor_gauss,0.6141459322807115,1.3775973858112054
raised_floor_gauss,0.6298932638776528,1.3617267648560678
raised_floor_gauss,0.6456405954745941,1.3459553352818996
raised_floor_gauss,0.6613879270715354,1.3302830970887012
raised_floor_gauss,0.6771352586684767,1.3147100502764724
raised_floor_gauss,0.6928825902654181,1.2992361948452134
raised_floor_gauss,0.7086299218623594,1.2838615307949233
raised_floor_gauss,0.7243772534593007,1.2685860581256034
raised_floor_gauss,0.740124585056242,1.253409776837253
raised_floor_gauss,0.7558719166531833,1.238332686929872
raised_floor_gauss,0.7716192482501246,1.223354788403461
raised_floor_gauss,0.7873665798470659,1.2084760812580193
raised_floor_gauss,0.8031139114440072,1.1936965654935476
raised_floor_gauss,0.8188612430409485,1.1790162411100453
raised_floor_gauss,0.83460857463789,1.1644351081075124
raised_floor_gauss,0.8503559062348313,1.1499531664859493
raised_floor_gauss,0.8661032378317726,1.1355704162453555
raised_floor_gauss,0.8818505694287139,1.1212868573857318
raised_floor_gauss,0.8975979010256552,1.1071024899070774
raised_floor_gauss,0.9133452326225965,1.0930173138093928
raised_floor_gauss,0.9290925642195378,1.0790313290926778
raised_floor_gauss,0.9448398958164792,1.0651445357569322
raised_floor_gauss,0.9605872274134205,1.0513569338021564
raised_floor_gauss,0.9763345590103618,1.0376685232283498
raised_floor_gauss,0.9920818906073031,1.0240793040355132
raised_floor_gauss,1.0078292222042444,1.0105892762236464
raised_floor_gauss,1.0235765538011858,0.9971984397927489
raised_floor_gauss,1.039323885398127,0.9839067947428213
raised_floor_gauss,1.0550712169950685,0.9707143410738628
raised_floor_gauss,1.0708185485920096,0.9576210787858742
raised_floor_gauss,1.086565880188951,0.9446270078788549
raised_floor_gauss,1.1023132117858923,0.9317321283528058
raised_floor_gauss,1.1180605433828337,0.918936440207726
raised_floor_gauss,1.1338078749797749,0.9062399434436159
raised_floor_gauss,1.1495552065767163,0.8936426380604754
raised_floor_gauss,1.1653025381736577,0.8811445240583045
raised_floor_gauss,1.181049869770599,0.8687456014371032
raised_floor_gauss,1.1967972013675403,0.8564458701968714
raised_floor_gauss,1.2125445329644815,0.8442453303376094
raised_floor_gauss,1.228291864561423,0.8321439818593168
raised_floor_gauss,1.2440391961583641,0.820141824761994
raised_floor_gauss,1.2597865277553055,0.8082388590456406
raised_floor_gauss,1.275533859352247,0.7964350847102569
raised_floor_gauss,1.2912811909491881,0.784730501755843
raised_floor_gauss,1.3070285225461296,0.7731251101823985
raised_floor_gauss,1.3227758541430708,0.7616189099899238
raised_floor_gauss,1.3385231857400122,0.7502119011784185
raised_floor_gauss,1.3542705173369534,0.738904083747883
raised_floor_gauss,1.3700178489338948,0.7276954576983169
raised_floor_gauss,1.3857651805308362,0.7165860230297204
raised_floor_gauss,1.4015125121277774,0.7055757797420937
raised_floor_gauss,1.4172598437247188,0.6946647278354365
raised_floor_gauss,1.43300717532166,0.683852867309749
raised_floor_gauss,1.4487545069186014,0.673140198165031
